transaction_id,customer_id,timestamp,amount,currency,payment_method,merchant_category,device_id,ip_address,country,customer_age_of_account,historical_average_amount,transactions_last_10_minutes,transactions_last_1_hour,transactions_last_24_hours,device_changed_recently,location_changed_recently,previous_chargebacks,previous_failed_transactions,account_velocity,is_fraud
d4beae1d-4fde-4f6a-b13d-f27b93695f7d,93601bdc-ecc6-40a6-ba4b-1aae5989f82f,2023-02-04T00:34:00,17.55,USD,Crypto,Groceries,606a1127-63b3-45cf-8d6b-56bfd6c74fbd,169.199.0.0,CA,851,21.86,1,2,2,1,0,0,1,0.0875,0
88950893-e0d2-4a42-9c6e-a274a56ccb72,4a72edd1-1a41-4070-9095-784edf923d8d,2023-02-04T00:47:00,37.27,USD,PayPal,Digital Goods,718495b0-307d-4242-8ea7-ddb4802e5d3e,51.56.0.0,CA,1123,29.07,2,4,7,0,0,0,0,0.2328,0
eadde8c9-67f9-416d-9f5a-03835d059cf8,c4c4842f-0116-4722-b6eb-cbbed3016722,2023-02-04T01:35:00,26.82,USD,Debit Card,Digital Goods,0db98950-6915-4f8b-9506-42f4445ae15f,109.48.0.0,JP,1554,32.13,0,2,3,0,0,0,0,0.0906,0
f3143807-8ea4-4f42-a77b-9162d8ca24dc,5767b0ac-182e-421b-98de-51d4fc94d406,2023-02-04T02:02:00,92.41,USD,PayPal,Digital Goods,0700485f-c2a3-43c6-a9fb-fea15d99fe5a,163.77.0.0,JP,2999,87.96,1,3,8,0,0,0,0,0.0899,0
ccc66043-9eea-40f4-b18e-c2e7d7d86965,10b2fb02-a6ea-49e6-ad86-1792c258dc7f,2023-02-04T02:05:00,17.12,USD,PayPal,Digital Goods,63f82d6a-e4c0-4c22-8ca4-d1f7eb7e1587,68.196.0.0,CA,911,16.76,3,3,7,1,0,0,1,0.3941,0
24d38b2a-495d-4a2c-a3b9-88207a7aeb39,bbb7e5f4-95bf-4566-bfa5-577a0db3db2c,2023-02-04T03:55:00,51.32,USD,Debit Card,Retail,eb031440-db6b-47ae-8d8a-3f036f2d0670,156.234.0.0,JP,2376,54.83,3,4,7,1,0,0,0,0.1254,0
a354e83d-1422-4d50-96e8-1473abb14beb,da5eef8b-4caf-4723-a434-3d33b54e26e9,2023-02-04T04:16:00,25.76,USD,Crypto,Digital Goods,71b7b312-a23b-42a3-86c9-3a5b6045e13c,135.126.0.0,JP,995,19.08,0,2,7,0,0,0,0,0.3486,0
e7b80071-a215-4f44-bf30-7bb5cf03142b,d65c7e85-aac3-433d-9378-4ddfa13acc33,2023-02-04T04:19:00,29.44,USD,Crypto,Groceries,ad826f28-6da6-46f3-b395-9ae39883bc34,141.163.0.0,FR,2320,26.79,1,2,4,0,0,0,1,0.1439,0
fb3fca1c-891e-44ad-b27a-ff4191538e06,ed12575c-be46-4f6d-8629-2c5ce7a48218,2023-02-04T04:34:00,106.1,USD,PayPal,Groceries,8ec05b2c-5a26-4878-a6d3-3304ddfefc6f,126.232.0.0,UK,2103,110.15,0,1,2,0,1,0,1,0.018,0
6098f99b-03c9-4534-b96b-741b79610233,6f5d19d3-f0a4-44af-9b5b-fbbc9b9ef263,2023-02-04T04:37:00,19.37,USD,PayPal,Retail,c288819b-2d73-475d-b830-b6f3daac9a6f,85.185.0.0,IN,2774,5.0,2,4,9,0,0,0,0,1.5,0
8663aa8f-93cc-47d3-b8cf-c4583ad60c60,c8edde9f-c720-41b3-a2df-747f9e0a42d3,2023-02-04T05:46:00,72.41,USD,Crypto,Groceries,d8d1b3c2-8081-4cbe-803d-1d5f6d0a8eeb,214.151.0.0,CA,503,85.37,3,5,7,0,0,0,0,0.081,0
5c44178d-f059-4ba4-8551-71f372a4d344,3de3912e-14d1-448b-be28-638f8d04008a,2023-02-04T05:55:00,23.54,USD,Crypto,Retail,829b3dbd-fabf-47fe-b397-835d00cc84de,135.100.0.0,UK,3399,23.47,0,0,3,1,0,0,0,0.1226,0
d01dd37f-96f0-46b2-a5be-d7ce102e2532,537e89c0-1d50-4cf3-8555-39d58afdcbd9,2023-02-04T05:59:00,75.14,USD,Debit Card,Groceries,77890657-d428-4de4-85af-fea2d888ba8c,19.183.0.0,US,3129,92.1,4,4,4,0,0,0,0,0.043,0
76c7f9c5-b7c8-43ef-b04f-c46be9089cab,472bbf4a-a973-41a4-849b-faaffbe46479,2023-02-04T06:18:00,66.91,USD,Crypto,Travel,b492305a-2621-4699-b420-59e00a9fbc31,55.228.0.0,UK,3210,67.29,2,3,6,0,0,0,1,0.0879,0
4083134b-391a-4b5b-a0ac-d26797a02930,b7c13600-4c78-438d-a57a-4439ad162c30,2023-02-04T06:20:00,50.37,USD,Credit Card,Retail,882cc562-ec79-4170-a5c9-32000914bcba,57.246.0.0,DE,1913,56.2,4,5,8,1,0,0,1,0.1399,0
9acfc36e-762d-4604-b2c5-dd3808a8bd70,b3f8668f-ec19-4205-8ac4-0f9c7af08f51,2023-02-04T06:34:00,38.54,USD,Debit Card,Digital Goods,c43a6626-d2a3-44e0-b53d-d49e50f1b0e5,149.163.0.0,DE,3392,50.62,3,5,10,0,0,0,1,0.1937,0
7a0b6caa-be72-4b39-a70e-5a8d6380b40b,e2caf662-8c8f-4425-bafc-e4de970ae474,2023-02-04T06:34:00,22.1,USD,Credit Card,Travel,326437a8-8f21-4258-8c87-b8bd50304e27,21.6.0.0,UK,3204,22.3,1,1,2,0,0,0,0,0.0858,0
29917e67-12d5-47d7-be52-b4dd0b288620,92556043-d914-4c20-bb03-6f98e3069b7f,2023-02-04T06:43:00,65.47,USD,Debit Card,Services,ea59ab17-5bf8-4ca3-b532-0cf194f522b7,40.39.0.0,UK,112,56.48,2,4,7,0,0,0,1,0.1218,0
e9bcde6d-21cd-4b13-86d5-c215a9a46b36,c87b28f3-ab12-498a-945e-154be1ca361d,2023-02-04T06:48:00,48.49,USD,PayPal,Travel,679c804f-727c-4628-ba41-6d6a9cf8889f,177.35.0.0,DE,3412,46.52,2,3,4,0,0,0,1,0.0842,0
de732344-999b-45b1-927f-fc30ea8265bd,38adf5a6-7849-407c-b5b2-065a25f22821,2023-02-04T07:13:00,77.38,USD,PayPal,Travel,907ee0e1-29dc-406f-98a2-26055e3690c3,4.215.0.0,DE,3177,75.59,1,2,2,0,0,0,0,0.0261,0
6936e7f8-8044-49b6-a0cc-5d3336a3942e,aacbb508-cb6a-4ded-9cb8-500fc059bbc1,2023-02-04T07:13:00,29.82,USD,PayPal,Travel,c53918e5-3401-4522-a479-dfc9764e6cb3,172.214.0.0,DE,2819,29.23,3,3,4,0,0,0,0,0.1323,0
4154532e-e02d-4d89-852f-35716fed766d,472bbf4a-a973-41a4-849b-faaffbe46479,2023-02-04T07:20:00,26.02,USD,Credit Card,Travel,0100149a-adaa-49f1-a692-ae861f10da1d,57.231.0.0,IN,3084,30.13,4,5,7,0,0,0,1,0.2249,0
5075e9c1-80fb-4d30-9671-da89fd055585,7d43cd3c-0f37-4963-b106-cf19bd10e500,2023-02-04T07:29:00,33.52,USD,PayPal,Services,15aa7ac4-cd5d-41c4-99cf-f9ce72c56c45,120.76.0.0,IN,2249,34.44,3,4,7,0,0,0,0,0.1975,0
92bee417-4375-47d4-847f-3a9d4cab50bb,992738f1-abb9-4058-86dc-d648a47eb479,2023-02-04T07:38:00,54.02,USD,Debit Card,Groceries,60a3ffbd-5558-4815-b4a3-3e19c7d4af90,38.64.0.0,FR,3101,59.78,0,1,2,0,0,0,0,0.0329,0
92ae21bd-f3f0-4658-b871-8063d19adc94,75dd2e5d-5cc7-48d8-bb92-3707454cb00d,2023-02-04T07:39:00,28.54,USD,Crypto,Groceries,1bf51970-015d-430d-a472-530f600a019e,66.6.0.0,JP,1294,29.18,2,4,4,0,0,0,1,0.1325,0
5b767f56-8f86-4d46-9980-1b9ebf454b11,4445f6f1-fd48-4f9d-8686-bf5d9101ac01,2023-02-04T08:07:00,34.15,USD,Credit Card,Digital Goods,71b7b312-a23b-42a3-86c9-3a5b6045e13c,92.97.0.0,IN,6,25.18,3,4,7,0,0,0,1,0.2674,0
8cbc9ed6-61f5-4d5b-81c4-5663a5dea0ca,0328957c-cdd6-4a46-89fd-602727ce3211,2023-02-04T08:19:00,158.35,USD,Credit Card,Groceries,cda0292f-9e8e-4d21-8fc4-f3e8ee3e005f,197.121.0.0,FR,1271,167.47,1,1,5,1,0,0,1,0.0297,0
ec20ba70-e4a8-4efe-8664-66f97f0adf45,c093d586-f038-4928-88d5-32c458c50f26,2023-02-04T08:54:00,37.26,USD,Credit Card,Retail,41e191e7-a427-4d3a-ade7-cb12922867b2,134.220.0.0,UK,2800,47.48,2,2,3,0,0,0,1,0.0619,0
2d742501-4a94-4713-af11-91b3568086cc,d858082d-5c09-46d4-bade-815e18c17a84,2023-02-04T09:08:00,78.63,USD,PayPal,Groceries,642cb6ed-441e-4340-94e3-49b5e0a1a768,108.93.0.0,US,128,75.51,0,1,6,0,0,0,1,0.0784,0
b70a7c6a-3c9e-4ed1-b6c2-2aa09f71294a,ed9b096e-a183-47c0-91ac-9ba7f4a8f6e5,2023-02-04T10:57:00,39.57,USD,Crypto,Groceries,350a02d9-e37b-42ec-8ce2-82fc56581f10,16.25.0.0,CA,2131,43.95,0,2,3,0,0,0,1,0.0667,0
fd21de1e-123c-45a3-8ad8-c278ce9238ba,75898fdd-e4b3-47c1-b4e1-5a2bb48f3325,2023-02-04T11:55:00,28.29,USD,Crypto,Retail,34a69454-fb9a-4a91-b78b-8a3506d83a36,36.198.0.0,IN,2677,26.88,4,4,9,0,0,0,1,0.3228,0
14436ace-0425-4f5a-a788-afb367f5f12f,18bb9225-a0eb-431e-a487-cda23e6589da,2023-02-04T12:01:00,78.87,USD,PayPal,Retail,d162edff-28bd-476a-8416-6a27b6aba650,234.154.0.0,DE,949,75.71,4,5,10,0,0,0,1,0.1304,0
6e2083f7-bdc3-44f4-a0e5-5721cb63e1e4,57fc210b-24ad-4a4b-9cfb-fee63119bca5,2023-02-04T12:37:00,80.35,USD,Credit Card,Retail,35b0a746-596b-409f-bcb3-017dc94b2a78,183.228.0.0,DE,2454,74.65,2,4,5,0,0,0,1,0.0661,0
3fc44368-0b0a-4c74-ae32-63c6296536f1,c38c06b7-5989-49e6-adaf-b513a9e9eb6d,2023-02-04T14:31:00,133.36,USD,Credit Card,Groceries,6ace6d3c-531d-42f7-9e8a-009665afc803,64.173.0.0,IN,366,120.24,1,2,3,0,0,0,1,0.0247,0
70e4dffa-35e3-4f09-a14a-e54db550f204,f508fe26-5265-46df-a58b-32f51b1408cf,2023-02-04T14:39:00,59.18,USD,Debit Card,Travel,467ae381-2eec-4c8b-b103-534d3b336a00,26.42.0.0,UK,2855,69.71,4,4,7,0,0,0,1,0.099,0
e6c42939-60db-430f-9f6c-61f45491dacb,89b53484-3fa3-45a8-a456-126368461a4d,2023-02-04T15:02:00,21.31,USD,PayPal,Digital Goods,24e61fa1-bb45-4197-85a0-e34ef24a023e,166.57.0.0,DE,2824,31.83,4,5,8,0,0,0,1,0.2437,0
02007845-c4dc-422c-b3ba-35b2f43f15f9,bcc65b9a-cc64-4c6b-b656-95bf2a9c21c8,2023-02-04T15:07:00,35.65,USD,Credit Card,Services,e0fd1cc2-d8c9-484d-9646-d4f42ca153bb,3.156.0.0,CA,1367,25.03,3,4,4,0,0,0,0,0.1537,0
7f323e9c-f692-4e80-8a4f-ee2d7d91bf98,782126ad-7a05-47d6-8161-35d99d863dab,2023-02-04T15:19:00,55.02,USD,Crypto,Travel,05187b81-06cb-4810-b191-d0d4e4608419,39.233.0.0,US,2590,55.02,5,7,8,1,0,4,3,0.1428,1
c6314c4e-8509-44ba-a3b8-fad459101de9,7c5c13a1-c387-4f37-8fb3-819f20a11d32,2023-02-04T15:33:00,75.36,USD,PayPal,Digital Goods,c752ca0f-3814-4695-a4d8-ea05da6ab088,240.23.0.0,DE,3307,79.92,3,3,8,1,0,0,1,0.0989,0
a891e90a-41e0-4259-b6f6-e952f43c9301,50e0f06c-94b0-4a7b-8c57-7b327ab958c2,2023-02-04T15:41:00,26.96,USD,Crypto,Groceries,c769cdb8-25b6-4779-ae01-9a65834cda9a,189.239.0.0,CA,228,13.0,1,2,6,0,0,0,1,0.4286,0
748ee5d7-cde2-48e8-8748-aa2b5f3a2f3e,fa1eca7c-1120-47ba-8bc5-39ec764bd25b,2023-02-04T16:08:00,12.0,USD,PayPal,Travel,2c3b0cc1-4c5e-47bd-80f6-cd997a017871,59.164.0.0,CA,2649,20.02,4,5,5,0,0,0,1,0.2379,0
a873c39b-6aa0-4d7b-a207-b7e4fe1f19ac,74650be6-3416-4391-8519-765c23d562a5,2023-02-04T16:16:00,118.26,USD,PayPal,Services,2979e1cb-cc33-4cd9-983a-0bae11c19a49,158.147.0.0,DE,1744,126.99,2,2,4,0,0,0,1,0.0313,0
09acf8fd-14a9-449a-9fda-136cd3a90a54,ed9327a7-d376-4577-982b-49cd0b6728bd,2023-02-04T16:51:00,76.33,USD,PayPal,Retail,399ba960-1c03-4806-88d8-c44d720345b1,190.192.0.0,US,1408,91.18,2,2,6,1,0,0,1,0.0651,0
d65eb5ad-95d8-4e74-a0f7-225d0199ee55,9d8c2030-7f53-4b2a-bd7b-166dfd55f124,2023-02-04T16:52:00,51.27,USD,PayPal,Digital Goods,d0ba0fb7-fed9-4bfb-9821-c2907ffe50ff,231.165.0.0,JP,1775,50.35,1,3,8,1,0,0,0,0.1558,0
39a91801-f2e5-4b20-a825-b5ffd43099b9,066371e2-137d-4a00-ae50-594c3427851c,2023-02-04T18:36:00,41.21,USD,PayPal,Travel,d219d488-a025-4b9d-b740-687cbca2e7fd,158.50.0.0,DE,3343,52.54,2,3,4,0,0,0,1,0.0747,0
d93f743c-cb65-4530-b4dd-860248d8c38e,eae19359-c836-4cfa-a18a-df9ffa4ae06a,2023-02-04T19:12:00,39.08,USD,Debit Card,Travel,3dbca929-cf43-4203-8478-c3a77879354a,189.149.0.0,US,1930,38.52,1,2,2,0,0,0,1,0.0506,0
a7e9221d-11b5-4f58-a8f0-3c02760cc4d6,0c30fcdc-9cb6-4363-b90e-6734de35541e,2023-02-04T19:53:00,30.19,USD,Credit Card,Groceries,49a3ab32-6068-4186-9600-3304368fead7,3.48.0.0,JP,2274,33.44,4,5,7,0,0,0,0,0.2033,0
b317c267-10d1-4017-926c-ffdf2255be14,5fa3155b-0842-4043-8cee-f99c6b360e92,2023-02-04T20:19:00,32.4,USD,PayPal,Travel,f7f9ad52-3ea1-4b57-91a1-4a69a7ec3ff1,27.133.0.0,CA,666,33.15,2,3,8,0,0,0,1,0.2343,0
b6968a61-8453-4e2d-96fd-af54155cd129,048c95b7-04f7-4181-80a4-1ca8a6ff26b2,2023-02-04T21:02:00,37.33,USD,Crypto,Retail,c5327264-4864-42fc-bf1e-0a71ebaa7634,58.205.0.0,US,961,43.96,4,6,11,0,0,0,1,0.2447,0
fdfe0f8f-f1ad-4fb8-985e-e07d189d5773,e515a0fa-aeae-4c28-b6e7-6ea36ab3fdce,2023-02-04T22:32:00,15.4,USD,PayPal,Retail,8af9e3b4-2457-430c-ad89-528acecf4d58,155.110.0.0,CA,1825,9.08,0,0,3,0,0,0,0,0.2976,0
4c830202-ce5a-42e7-a327-462feb56eeff,238aed9f-662c-4735-9253-06ba3e6a0e7d,2023-02-04T22:33:00,75.37,USD,Crypto,Travel,c2211f91-f670-4590-8bd1-e12b7a3252f2,96.28.0.0,FR,276,73.34,2,3,6,0,0,0,1,0.0807,0
eadf522f-05f9-4608-a290-92c098925518,1b6baabb-e917-42fb-b6fd-2832ff539abc,2023-02-04T22:45:00,23.05,USD,PayPal,Travel,06ac89f7-3a66-43bf-a197-7c4f45578bef,142.101.0.0,CA,1997,13.26,4,5,8,0,0,0,0,0.561,0
1dbcec3a-572a-4f3b-983b-1fca141b56dc,f03e32ce-9457-4cea-bcf5-0728551856c8,2023-02-04T23:11:00,53.57,USD,Crypto,Groceries,39d94100-4799-4011-bb7e-f61805bdb22a,90.204.0.0,JP,1951,50.38,4,5,10,0,0,0,1,0.1946,0
47ee1eeb-7a99-4e65-b1e7-ce4760b027dc,e2caf662-8c8f-4425-bafc-e4de970ae474,2023-02-05T00:15:00,117.09,USD,Debit Card,Travel,49447cc0-b705-469c-b258-b13c0c93949c,29.31.0.0,IN,3555,117.47,0,2,4,0,0,0,0,0.0338,0
99dbc910-eefa-413e-a4dc-91c90d8abb99,6eaad494-5406-4ba6-8bcb-a7765371796a,2023-02-05T00:34:00,65.86,USD,Credit Card,Digital Goods,36f62f27-51fd-432f-8a40-241a800db55f,195.90.0.0,FR,224,55.43,1,1,6,0,0,0,0,0.1063,0
69f46738-8834-4566-bbce-7ee676d28209,674abf06-912e-471d-9eab-c6e2f9521bdf,2023-02-05T01:11:00,57.66,USD,Credit Card,Travel,304db221-087c-4bf2-8209-0e42573429e7,62.23.0.0,IN,1941,66.6,3,4,6,0,0,0,1,0.0888,0
d9370a26-cc11-44bf-b810-4c5b23734922,eab1c5ab-8c6a-428c-bb45-c0e9694771cb,2023-02-05T01:33:00,114.21,USD,PayPal,Travel,538a012a-049e-4434-bb86-76f626c793f4,19.78.0.0,US,2173,109.83,1,1,6,0,0,0,1,0.0541,0
266502d9-0103-4be9-86a9-d807262e60be,b861b0ca-c7d3-4053-95e2-e087f59a6b94,2023-02-05T01:51:00,22.39,USD,PayPal,Services,7b315a2f-0d6f-49cd-be70-5202bc16bce1,201.55.0.0,JP,871,40.18,1,1,2,0,0,0,0,0.0486,0
dacdd900-37aa-4e8f-bec5-7bd42fa5aee2,a8c660a4-1510-4a19-963b-85892330c7cd,2023-02-05T01:56:00,94.79,USD,Debit Card,Services,994ec948-476c-413b-803c-0f970bac33ab,188.189.0.0,FR,433,81.94,2,2,7,0,0,0,0,0.0844,0
c761a878-3a25-4e95-a99e-8a5e33d3f2f7,9509a924-b1b4-4af2-aca1-b5d446c26cd4,2023-02-05T02:20:00,84.15,USD,Credit Card,Retail,2509147f-2575-4047-97a7-2f8bbd92af89,72.179.0.0,CA,303,101.61,4,5,6,0,0,0,1,0.0585,0
d28bef65-22d5-43fc-a331-3a2d8fce57e6,06be62f9-1212-4e4d-af30-01ca44b56944,2023-02-05T02:30:00,80.07,USD,Debit Card,Travel,bce2de5c-15bc-4e59-a55b-e64d9336421b,117.161.0.0,US,887,87.03,4,4,8,0,0,0,1,0.0909,0
c7edcc27-e399-48e8-904c-39fe7ee49b70,5c7204f1-8e1f-40a1-9356-e93d56599af9,2023-02-05T03:12:00,118.22,USD,Credit Card,Travel,238d4446-3a90-4056-89ec-290ace8c6009,206.81.0.0,JP,1033,119.69,0,1,4,0,0,0,0,0.0331,0
50f39136-5927-48f8-99ec-3d9c9214e44e,291e1fa0-ef5d-4592-93fd-c643d31f8739,2023-02-05T03:42:00,118.09,USD,PayPal,Travel,fe4cabbf-48a4-4c0f-9b92-491d0def0251,191.226.0.0,US,3609,119.97,0,0,1,0,1,0,1,0.0083,0
da182181-7edc-4dc6-a164-919031478b67,6a9c07ae-9e9d-4499-8d93-62c40bb1258b,2023-02-05T04:43:00,62.16,USD,Debit Card,Digital Goods,e3868545-7829-410e-911b-c4a856ba3d76,5.136.0.0,IN,2641,55.52,0,2,3,0,0,0,0,0.0531,0
d816b1cc-0326-4356-9bc4-8b77b13d2ad1,cc03856c-7b8c-4512-9c61-dc2479dfd684,2023-02-05T05:50:00,22.8,USD,Crypto,Digital Goods,264536f4-df65-4ca0-bee3-bf100e9192d4,37.251.0.0,JP,3427,34.06,3,4,7,0,0,0,0,0.1997,0
26bc6032-3808-4436-8119-1f7482b78276,65fe9e75-65a6-429e-9f4a-02858d0610be,2023-02-05T05:56:00,16.26,USD,PayPal,Digital Goods,6ffcca0a-9af8-4b2f-8be7-b9c1392f38e7,242.130.0.0,CA,3112,16.82,0,2,2,0,0,0,1,0.1122,0
6e0c0b30-7a0e-4fd0-be07-cd5d3e5160ab,3e9e3672-be2d-4e83-9e98-f46688c0d2c8,2023-02-05T05:57:00,14.1,USD,Crypto,Groceries,d7c8d2b7-4082-439e-9db0-0df92d8ea021,185.174.0.0,DE,1418,29.93,4,6,10,0,1,0,0,0.3233,0
3828fb31-fd2f-4b11-883a-9ebd0906d73b,6d910e39-d4ba-4c96-9f66-2003c9bf2105,2023-02-05T06:03:00,71.96,USD,PayPal,Services,40c3ea86-d81f-4568-a369-bd7f9b292b4c,238.211.0.0,CA,1258,73.63,2,2,5,0,0,0,0,0.067,0
a87502d8-1650-4f33-87b3-d5909ba90ef2,6a8934f5-0aed-4fb2-b6a9-c8d200951192,2023-02-05T07:18:00,39.45,USD,Debit Card,Services,78b76e5e-7ed0-4cd4-8497-8a5b42bba5c0,150.146.0.0,UK,2284,31.54,0,0,4,1,0,0,1,0.1229,0
2fd1ef1c-a08c-43e8-8621-707e14b3b960,4c5bd2ee-2d0c-4a91-9e4e-d2dc99fce7ab,2023-02-05T07:39:00,69.68,USD,PayPal,Services,6dbbc6bd-b180-4664-afd6-17c2ca0799f4,105.221.0.0,DE,168,77.08,0,1,6,0,0,0,0,0.0768,0
a42c9a22-cb05-444c-bb47-49645fcaaea6,f5e36dee-67fd-4a06-8bcc-466027f1e38b,2023-02-05T07:51:00,11.0,USD,Crypto,Retail,cc1141ed-4cc3-4bfd-9ca5-2ee66b7d31dc,97.203.0.0,IN,3156,21.36,1,2,4,0,0,0,1,0.1789,0
f7c72f5a-e427-4edf-821d-77ce4addb07a,96123267-b8d8-4d4f-9801-bf63bbdc0f07,2023-02-05T07:57:00,258.14,USD,Debit Card,Services,5f5a42fb-cbc4-4993-970f-d4b5f3d13208,178.95.0.0,US,1136,261.56,0,2,7,1,0,0,1,0.0267,0
21f6cad5-7da2-435c-9a3a-6d616b60e687,cfb0fafc-ea12-4194-b54a-1c6400a2bdc6,2023-02-05T08:06:00,81.37,USD,Crypto,Retail,29994984-6e3f-460a-83b1-b7e2e01fa84f,196.18.0.0,US,1025,71.32,0,2,7,0,0,0,1,0.0968,0
ca1f5cb8-8b6d-42f1-8841-427062ce623d,153b52b4-bb98-43c1-a110-cd0f2b070d19,2023-02-05T10:41:00,27.41,USD,Debit Card,Retail,d8941632-4871-4b2c-937b-c0698d55ce3d,44.175.0.0,CA,1815,27.39,3,4,8,0,0,0,0,0.2818,0
b14964ba-c987-4e1b-a22c-71ddfb8ae6ec,cded5455-7c93-4f3c-87d2-85a8ca50dd19,2023-02-05T10:48:00,28.77,USD,Crypto,Retail,74001e3b-2bc5-491a-b788-529c1d12106c,231.203.0.0,IN,652,34.4,1,1,5,0,0,0,1,0.1412,0
a0e99b00-073c-4f9c-aac4-c42e300da198,d8065e57-2fcb-4f2f-8ad9-556ac0f7408a,2023-02-05T10:57:00,20.03,USD,PayPal,Services,9ef5baf7-0f53-4e03-9f84-463ec26ea9b5,76.18.0.0,JP,2148,14.84,4,5,8,0,0,0,1,0.5051,0
eeb0d60f-ab7b-4813-9b4d-0374d807dfa2,d44e0b1e-4d05-4787-ac02-af90377fe0ce,2023-02-05T11:58:00,22.11,USD,Crypto,Digital Goods,94e16d3f-7fa4-42d5-a9bf-e40e02109349,154.18.0.0,IN,2040,21.35,3,3,5,0,0,0,1,0.2237,0
23c9db13-8210-44f9-85aa-cf90daf7ca9b,247f26c8-2c78-48b6-b24a-59706462b33c,2023-02-05T12:23:00,244.61,USD,Crypto,Groceries,c722a230-eb38-49ff-a586-9c4a99ecf18d,50.67.0.0,JP,3062,244.61,3,5,10,1,1,1,0,0.0407,1
c6db169f-a871-4d36-878b-25a64b41f504,5fefd75a-a1b3-4dba-a77b-243db4f73930,2023-02-05T13:30:00,12.73,USD,PayPal,Digital Goods,996b0532-8ada-4b85-bd56-1aef69cdb1ec,89.13.0.0,US,836,9.26,2,2,3,1,0,0,1,0.2924,0
a4aacc22-d0b2-46e5-ab53-bb0576e021a1,994932ac-d310-4498-9603-ea9419984ddc,2023-02-05T13:46:00,53.23,USD,Credit Card,Groceries,003f256e-b8e8-4a82-87b8-1070bb11a297,232.176.0.0,US,327,72.69,3,5,9,0,0,0,0,0.1221,0
be4c46d6-369e-4232-8ac4-df36e6e6623c,8cfff6c0-0d5c-4c63-ad9e-5c4632bb84ab,2023-02-05T13:52:00,25.5,USD,Debit Card,Services,a84dd0be-7551-4027-899b-1119a3f95567,164.197.0.0,FR,97,38.23,3,3,4,0,0,0,0,0.102,0
ca618e95-559a-4047-8dd1-b625c4ce1d43,b438ffcc-13d5-4436-9c88-4f5233e55785,2023-02-05T13:53:00,66.55,USD,Debit Card,Retail,86d6b5c6-6eae-4f01-a305-37b0d5f3a01d,32.191.0.0,JP,512,64.83,3,3,3,0,0,0,1,0.0456,0
88384f11-8507-4c93-8fde-e2e7edc7c19b,4ca058ec-9d41-4dfa-bb2c-a080bdd9578a,2023-02-05T14:06:00,41.55,USD,PayPal,Travel,773b20f4-1f6f-4186-88ca-0f80824c00c6,62.242.0.0,FR,2286,37.68,3,4,4,0,0,0,0,0.1034,0
24ec8e0a-83c8-4cab-a031-2fd4bbb55b38,06be62f9-1212-4e4d-af30-01ca44b56944,2023-02-05T15:01:00,158.43,USD,Debit Card,Retail,da80ab29-8a58-494d-9c37-d7b784bc9f96,186.78.0.0,UK,1269,157.32,3,4,4,0,0,0,0,0.0253,0
8c81fc97-3cc8-4d31-8d8d-ae16765beb2f,11def711-3a6b-4815-b94e-ad197b67c1a7,2023-02-05T15:02:00,19.5,USD,Crypto,Retail,12878a6a-132f-4ee9-919c-78eaf5562c08,242.100.0.0,UK,311,30.1,2,2,4,0,0,0,0,0.1286,0
e516bcea-7f50-416d-881d-380c0b9f25e7,ca47a78f-e2d2-459d-88ac-03bea52e11a8,2023-02-05T15:14:00,18.22,USD,PayPal,Services,f4b258cf-5360-4aca-867c-9355c4e7c60b,101.17.0.0,JP,1536,23.34,2,4,9,0,0,0,0,0.3698,0
c6e847d6-fb49-4d2d-a331-1774dae4aa97,c8c75f07-88ef-4b07-b810-c60865ab1cd6,2023-02-05T15:21:00,29.3,USD,Debit Card,Digital Goods,9a8f21e7-c7f6-41bc-a169-9248778fdfa3,170.168.0.0,CA,1973,25.35,3,3,3,0,0,0,1,0.1139,0
aec45534-7fd8-4ee3-ad33-4dc2e0e3bf03,e0a3952d-c37a-4cff-84fe-db6084708f41,2023-02-05T15:51:00,44.35,USD,Crypto,Digital Goods,f66f9871-1e16-4a35-83a0-983d51f8e7d8,185.162.0.0,FR,1524,50.87,2,4,9,1,0,0,0,0.1735,0
0316b3e5-4386-4dde-a715-9d7102b65943,5767b0ac-182e-421b-98de-51d4fc94d406,2023-02-05T16:02:00,50.96,USD,PayPal,Groceries,3661cb2b-b21a-4915-9a11-1ee903dfdbc0,173.148.0.0,DE,750,73.91,2,2,3,0,0,0,1,0.04,0
588875c2-329f-4175-a4a5-77738931f91a,391391bc-c5a0-442c-b619-5d1df718b88c,2023-02-05T16:18:00,15.86,USD,Credit Card,Retail,dae6677f-9c32-4cf7-af75-fe87b2161cff,135.186.0.0,CA,1100,36.0,4,6,10,0,0,0,1,0.2703,0
673eca39-fa20-45d2-9f0d-85eeff241f2b,528df220-8c97-4621-bd1d-c0b941cd35e7,2023-02-05T17:33:00,87.22,USD,Credit Card,Travel,6102c05e-0475-435f-adfe-da0187933044,137.56.0.0,US,3625,86.89,2,2,7,0,0,0,0,0.0796,0
1acb84a5-9087-41d5-ba92-3edf9b0bd550,2431945b-6dc2-41b9-993f-6bd293e2a625,2023-02-05T17:54:00,89.55,USD,Debit Card,Digital Goods,a97f6d04-6d6c-4d60-8d8d-583e7dc357d7,216.118.0.0,JP,162,76.47,1,3,3,0,0,0,1,0.0387,0
